1.288257,0.148242
1.339014,0
1.341431,0.023364
1.343848,0
1.330151,0.948267
1.342236,0
1.336597,0.631641
1.337402,1.235083
1.335791,1.508203
1.331763,0.610693
1.346265,1.25603
1.330957,0
1.336597,0
1.349487,0.271509
1.333374,0.4125
1.343042,0.363355
1.334985,1.327734
1.335791,0.360132
1.343042,0.700122
1.334985,0.4979
1.341431,1.895728
1.336597,0.151465
1.339819,0.936987
1.339014,0
1.334180,0.898315
1.342236,0.592969
1.342236,0.298096
1.336597,0.295679
1.338208,0.003223
1.335791,0.670313
1.346265,1.484033
1.301147,1.426025
1.359155,1.052197
1.322095,0.756519
1.312427,1.246362
1.380103,1.284229
1.297119,1.117456
1.362378,1.522705
1.330151,1.28584
1.337402,1.69834
1.353516,2.11084
1.333374,2.690112
1.341431,2.698169
1.336597,2.698975
1.345459,2.696558
